-2.5691	0.27094	-0.23639
-2.5677	0.26507	-0.22872
-2.5676	0.26681	-0.21811
-2.5603	0.26636	-0.20066
-2.5538	0.26454	-0.1821
-2.5513	0.26227	-0.16392
-2.5561	0.26651	-0.14375
-2.56	0.26859	-0.12409
-2.563	0.2704	-0.10438
-2.5647	0.27131	-0.084384
-2.5648	0.27076	-0.064036
-2.5633	0.26877	-0.043132
-2.5604	0.26527	-0.021608
-2.5547	0.26155	-0.00018181
-2.5422	0.261	0.018356
-2.5261	0.26104	0.037302
-2.5102	0.26263	0.053275
-2.4919	0.26585	0.06534
-2.4699	0.27107	0.075425
-2.4496	0.27309	0.084139
-2.4318	0.27009	0.092489
-2.4176	0.26544	0.099218
-2.4066	0.25895	0.1031
-2.3916	0.25522	0.11097
-2.3841	0.25147	0.11534
-2.3818	0.24697	0.11697
-2.3806	0.24753	0.11623
-2.3819	0.25301	0.11257
-2.3868	0.25419	0.10697
-2.392	0.25138	0.10124
-2.3965	0.24754	0.094256
-2.3967	0.24205	0.082656
-2.3964	0.23777	0.067394
-2.3952	0.23965	0.054766
-2.3922	0.23839	0.042713
-2.3875	0.2378	0.032024
-2.3806	0.23694	0.022407
-2.3714	0.23613	0.014019
-2.3583	0.23729	0.0072594
-2.3397	0.24111	0.002872
-2.3182	0.24545	0.00029042
-2.2951	0.24967	-0.0010074
-2.2714	0.25356	-0.0012092
-2.2478	0.25892	0.00030915
-2.2267	0.2615	0.001855
-2.2083	0.25954	0.0031206
-2.1931	0.25457	0.0048915
-2.1805	0.24986	0.0077903
-2.1718	0.24308	0.011762
-2.1597	0.23845	0.017325
-2.1558	0.23552	0.022038
-2.1564	0.22995	0.026667
-2.1527	0.22707	0.039131
-2.1462	0.22687	0.056218
-2.1417	0.2249	0.07341
-2.1439	0.22366	0.091966
-2.1503	0.22038	0.10918
-2.1612	0.21886	0.12385
-2.1693	0.21871	0.13703
-2.1753	0.21901	0.15002
-2.1784	0.21921	0.16297
-2.1789	0.21928	0.17615
-2.1773	0.21914	0.18979
-2.1727	0.22081	0.20509
-2.164	0.22406	0.22215
-2.1502	0.22727	0.23836
-2.1339	0.23047	0.25477
-2.1164	0.23321	0.27091
-2.0968	0.2379	0.28535
-2.0787	0.23926	0.2981
-2.0662	0.23882	0.31241
-2.0583	0.23713	0.32628
-2.0525	0.23429	0.33661
-2.0473	0.23008	0.34428
-2.0442	0.22371	0.34881
-2.0378	0.21813	0.35084
-2.024	0.21411	0.35088
-2.0076	0.21375	0.3462
-1.9916	0.21388	0.34043
-1.9756	0.21026	0.33463
-1.9642	0.2077	0.32154
-1.9579	0.20329	0.30509
-1.9538	0.20267	0.28965
-1.9489	0.19944	0.27626
-1.9426	0.19885	0.26554
-1.9346	0.19801	0.25632
-1.9247	0.19704	0.24877
-1.9127	0.196	0.24271
-1.8976	0.19674	0.23793
-1.8776	0.19887	0.23283
-1.8541	0.20131	0.22657
-1.8287	0.20372	0.22117
-1.8029	0.20571	0.21613
-1.777	0.20973	0.21302
-1.7531	0.21059	0.21016
-1.7335	0.20918	0.20593
-1.718	0.20734	0.20088
-1.7062	0.20433	0.19649
-1.6983	0.1997	0.19311
-1.6938	0.19339	0.19056
-1.6853	0.18818	0.19455
-1.6731	0.18657	0.20804
-1.6648	0.18531	0.22512
-1.661	0.18482	0.24466
-1.6614	0.18395	0.26461
-1.6656	0.18214	0.28364
-1.675	0.17855	0.29968
-1.6833	0.17636	0.31155
-1.6895	0.17659	0.32261
-1.6935	0.17684	0.33389
-1.6948	0.17692	0.34535
-1.6938	0.17684	0.35725
-1.6907	0.17657	0.3696
-1.6845	0.1781	0.3833
-1.6734	0.18113	0.39787
-1.657	0.18412	0.4104
-1.6378	0.18709	0.42269
-1.6173	0.18961	0.43442
-1.5948	0.19411	0.44413
-1.5741	0.19528	0.45225
-1.5558	0.19153	0.45939
-1.5435	0.19046	0.47213
-1.5344	0.18758	0.48092
-1.528	0.18321	0.48646
-1.5235	0.17627	0.48959
-1.5218	0.17417	0.49197
-1.5184	0.16985	0.49161
-1.5019	0.16987	0.48377
-1.4853	0.16818	0.47482
-1.4704	0.16592	0.46283
-1.4618	0.16353	0.44655
-1.4571	0.15956	0.43008
-1.4558	0.15793	0.4139
-1.4529	0.15609	0.39961
-1.4485	0.15524	0.38744
-1.4425	0.15486	0.37642
-1.434	0.15409	0.36645
-1.4232	0.15317	0.35751
-1.4092	0.15402	0.35033
-1.3908	0.15628	0.34385
-1.3687	0.15884	0.33604
-1.3448	0.16144	0.32935
-1.3203	0.16376	0.32314
-1.2953	0.16808	0.31912
-1.2723	0.16934	0.31572
-1.2521	0.16524	0.3114
-1.2364	0.16027	0.30684
-1.2246	0.15542	0.30329
-1.2146	0.15066	0.30207
-1.2067	0.14717	0.30336
-1.2015	0.14234	0.30691
-1.1892	0.14074	0.32036
-1.1791	0.14123	0.33775
-1.1707	0.14092	0.35602
-1.168	0.14043	0.37538
-1.1698	0.13885	0.39483
-1.1793	0.13479	0.41324
-1.1849	0.13283	0.42516
-1.1887	0.13284	0.43631
-1.1898	0.1328	0.44703
-1.1886	0.13265	0.45797
-1.1852	0.13235	0.46919
-1.1798	0.13187	0.48072
-1.1715	0.13322	0.49347
-1.1584	0.13595	0.50602
-1.1407	0.13889	0.51708
-1.1206	0.14172	0.52805
-1.0993	0.14408	0.53837
-1.0763	0.14833	0.54653
-1.0549	0.14946	0.55308
-1.0377	0.14877	0.56095
-1.0252	0.14934	0.57108
-1.0154	0.14803	0.5782
-1.0084	0.14534	0.58224
-1.0035	0.14045	0.58366
-1.0018	0.13333	0.58197
-0.99863	0.12483	0.57848
-0.98265	0.12379	0.56757
-0.96956	0.12254	0.55405
-0.95772	0.1211	0.53959
-0.9486	0.11804	0.52352
-0.94473	0.1146	0.50704
-0.94456	0.1119	0.49103
-0.94358	0.11114	0.47578
-0.94085	0.11097	0.46214
-0.93611	0.11055	0.44962
-0.92915	0.10995	0.4382
-0.91993	0.10914	0.42784
-0.90718	0.11009	0.41929
-0.88984	0.11261	0.412
-0.86861	0.11514	0.40416
-0.84546	0.11775	0.39701
-0.82161	0.11994	0.39047
-0.79697	0.1242	0.38609
-0.7744	0.12513	0.38231
-0.75525	0.1228	0.37685
-0.74041	0.12002	0.3696
-0.72888	0.11611	0.36406
-0.72139	0.1109	0.3602
-0.71681	0.10357	0.35772
-0.70409	0.10163	0.36282
-0.68964	0.1017	0.37256
-0.67642	0.097883	0.38289
-0.66684	0.096669	0.40019
-0.66277	0.096263	0.41955
-0.66282	0.094444	0.43841
-0.66853	0.090154	0.45591
-0.67223	0.08803	0.46897
-0.67435	0.087866	0.48119
-0.67403	0.087524	0.49299
-0.67145	0.087406	0.50447
-0.66667	0.086982	0.51578
-0.65979	0.08638	0.52703
-0.64987	0.087583	0.5387
-0.63506	0.090165	0.54946
-0.61653	0.093008	0.55981
-0.59549	0.095868	0.56934
-0.57337	0.098425	0.57822
-0.54981	0.10296	0.5848
-0.52813	0.10426	0.59013
-0.5091	0.10058	0.59516
-0.49341	0.094817	0.59897
-0.48151	0.090584	0.60607
-0.47009	0.085983	0.61131
-0.46425	0.081151	0.61365
-0.4554	0.078132	0.61181
-0.44073	0.078665	0.60492
-0.42717	0.075402	0.5973
-0.41409	0.07408	0.58821
-0.40612	0.073361	0.57083
-0.40189	0.071359	0.55279
-0.40303	0.067009	0.53457
-0.40372	0.065595	0.52158
-0.40187	0.063149	0.51086
-0.39822	0.063526	0.50093
-0.39238	0.062975	0.49183
-0.3843	0.062274	0.48335
-0.37418	0.061391	0.47553
-0.36123	0.062334	0.46796
-0.3443	0.064734	0.45982
-0.32392	0.067429	0.45049
-0.30137	0.070151	0.4422
-0.27806	0.072591	0.43448
-0.25383	0.077052	0.42906
-0.23159	0.078288	0.42446
-0.21206	0.074534	0.41969
-0.19553	0.069213	0.41498
-0.18303	0.064114	0.41073
-0.17363	0.060112	0.40637
-0.16815	0.054992	0.40402
-0.15844	0.050052	0.40628
-0.14297	0.04892	0.41708
-0.12952	0.049779	0.4292
-0.118	0.048876	0.4429
-0.11326	0.048083	0.46119
-0.11221	0.046235	0.47991
-0.11693	0.04189	0.4976
-0.1217	0.03978	0.51181
-0.12504	0.039726	0.52556
-0.12599	0.039689	0.53889
-0.12469	0.039553	0.5522
-0.12117	0.039256	0.5653
-0.11551	0.038761	0.57817
-0.10606	0.040002	0.59053
-0.091099	0.042692	0.60099
-0.072338	0.045487	0.61117
-0.051069	0.04831	0.62048
-0.028765	0.050852	0.62906
-0.0051215	0.055374	0.63573
0.016665	0.056728	0.64129
0.035819	0.053375	0.64629
0.051118	0.048215	0.65006
0.06251	0.043037	0.65391
0.069661	0.039382	0.65881
0.073813	0.033774	0.66156
0.089501	0.031013	0.65895
0.10431	0.029627	0.65035
0.11775	0.02885	0.63677
0.12824	0.028043	0.62037
0.13507	0.026739	0.60234
0.1383	0.024373	0.58412
0.13552	0.019986	0.56698
0.13211	0.017847	0.55331
0.13066	0.018153	0.54129
0.13182	0.017109	0.53021
0.13525	0.016799	0.52007
0.14089	0.016324	0.51075
0.14857	0.015656	0.50222
0.15974	0.016765	0.49409
0.17536	0.019308	0.48557
0.19457	0.022141	0.47613
0.21693	0.024624	0.46783
0.24038	0.026841	0.46013
0.26505	0.031024	0.45414
0.28765	0.03201	0.4495
0.30607	0.032125	0.44297
0.32085	0.032071	0.43534
0.33174	0.03062	0.43009
0.33836	0.027801	0.42715
0.34183	0.023119	0.42596
0.34196	0.015731	0.42645
0.34541	0.0098182	0.43251
0.35718	0.0082429	0.44838
0.3649	0.0068973	0.46526
0.37183	0.0065805	0.48098
0.37991	0.0026054	0.49479
0.3845	-0.0039348	0.50724
0.38393	-0.0044832	0.51739
0.38641	-0.0043593	0.52531
0.39169	-0.0054207	0.53205
0.39935	-0.0062471	0.53791
0.40853	-0.0070492	0.54346
0.42377	-0.0046465	0.55126
0.44419	-0.001249	0.56045
0.46924	0.0027419	0.56993
0.49479	0.0078705	0.57976
0.51925	0.014824	0.5883
0.53936	0.019854	0.59432
0.5556	0.0207	0.59836
0.56785	0.018467	0.6006
0.575	0.017771	0.60107
0.58031	0.015297	0.59938
0.58504	0.011773	0.5971
0.58911	0.0060761	0.59485
0.59346	-0.0010004	0.59244
0.59079	-0.0086274	0.5884
0.58207	-0.015848	0.58304
0.57995	-0.016911	0.57091
0.57777	-0.019307	0.56126
0.57241	-0.021179	0.55271
0.56928	-0.017452	0.54921
0.56791	-0.013385	0.547
0.56594	-0.011233	0.54419
0.56428	-0.011144	0.54114
0.56415	-0.012515	0.53817
0.5656	-0.014311	0.53541
0.56895	-0.017288	0.53274
0.57413	-0.021292	0.53026
0.58076	-0.021284	0.52838
0.58831	-0.021123	0.5264
0.59552	-0.021706	0.52357
0.60181	-0.022851	0.51954
0.60717	-0.024044	0.51449
0.61227	-0.024436	0.50955
0.61714	-0.024459	0.50525
0.6215	-0.024279	0.50141
0.6253	-0.023916	0.49811
0.62873	-0.023361	0.49553
0.632	-0.022607	0.49379
0.63548	-0.021759	0.49288
0.63923	-0.020976	0.49279
0.64323	-0.020342	0.49376
0.64762	-0.020048	0.49586
0.65246	-0.020068	0.4991
0.65771	-0.0205	0.50352
0.66323	-0.02136	0.50922
0.66869	-0.022452	0.51625
0.67358	-0.023802	0.52459
0.67713	-0.025136	0.53419
0.67871	-0.026348	0.54502
0.67773	-0.027258	0.55708
0.67371	-0.027765	0.56993
0.6666	-0.027888	0.58301
0.65672	-0.027607	0.59568
0.64516	-0.02702	0.60729
0.63314	-0.026255	0.61763
0.62197	-0.025539	0.62706
0.61328	-0.024646	0.63604
0.60891	-0.023879	0.64498
0.61026	-0.023244	0.65416
0.61758	-0.022558	0.66446
0.63134	-0.021803	0.67675
0.65349	-0.021046	0.69004
0.68444	-0.020306	0.70128
0.72105	-0.019761	0.70672
0.75801	-0.01923	0.704
0.78994	-0.018761	0.69364
0.81388	-0.018601	0.67829
0.82951	-0.018737	0.6607
0.83877	-0.019185	0.64299
0.84424	-0.020324	0.62666
0.84843	-0.02159	0.61206
0.85329	-0.022812	0.59936
0.85983	-0.023758	0.58875
0.86838	-0.024095	0.5798
0.8787	-0.023765	0.57193
0.89034	-0.022947	0.565
0.9026	-0.021727	0.55866
0.91529	-0.020821	0.55373
0.92829	-0.020206	0.55105
0.94156	-0.019424	0.55113
0.95437	-0.018307	0.55407
0.96632	-0.016903	0.56009
0.97696	-0.015731	0.56892
0.98592	-0.015074	0.58025
0.99253	-0.014548	0.59334
0.9967	-0.01462	0.60772
0.9982	-0.014835	0.62242
0.99756	-0.016	0.63712
0.99511	-0.016847	0.65119
0.99187	-0.018011	0.66477
0.98913	-0.018613	0.67776
0.98815	-0.018967	0.69037
0.99011	-0.01889	0.70274
0.99601	-0.018517	0.71498
1.0065	-0.017956	0.72693
1.0222	-0.017268	0.73771
1.0431	-0.016506	0.74573
1.0689	-0.015795	0.74897
1.0976	-0.015296	0.74605
1.1263	-0.01503	0.7368
1.1518	-0.015082	0.72264
1.1724	-0.015346	0.70553
1.1874	-0.015736	0.68749
1.1979	-0.016238	0.66978
1.2053	-0.016597	0.65325
1.2114	-0.016835	0.63814
1.2177	-0.016651	0.62449
1.2251	-0.016047	0.61203
1.234	-0.015189	0.60043
1.2444	-0.014254	0.58958
1.2563	-0.01339	0.57979
1.2695	-0.012697	0.57177
1.2838	-0.01223	0.56639
1.2989	-0.011997	0.56439
1.3141	-0.011962	0.56612
1.3287	-0.012059	0.57158
1.3421	-0.012213	0.58043
1.354	-0.012363	0.59212
1.364	-0.012462	0.60583
1.3719	-0.012495	0.62067
1.3778	-0.012474	0.63588
1.3822	-0.012429	0.65099
1.3856	-0.012386	0.66572
1.389	-0.012345	0.67997
1.3932	-0.012289	0.69371
1.3991	-0.012213	0.70691
1.4073	-0.012132	0.71939
1.4184	-0.012078	0.73074
1.4327	-0.012079	0.7402
1.4501	-0.012139	0.74671
1.47	-0.012225	0.74917
1.4913	-0.012273	0.74682
1.5128	-0.012239	0.73942
1.5331	-0.012106	0.72746
1.5508	-0.011878	0.71218
1.565	-0.011592	0.6951
1.5758	-0.011322	0.67751
1.5837	-0.011151	0.66032
1.5899	-0.011127	0.64401
1.5956	-0.011239	0.62877
1.6019	-0.01143	0.61455
1.6094	-0.011644	0.60123
1.6186	-0.011858	0.58871
1.6294	-0.012074	0.57713
1.6419	-0.012301	0.56699
1.6558	-0.012536	0.55908
1.671	-0.012752	0.55429
1.6868	-0.012898	0.55324
1.7026	-0.012918	0.55617
1.7177	-0.012788	0.56288
1.7315	-0.01253	0.57286
1.7437	-0.012196	0.58536
1.754	-0.011849	0.59947
1.7625	-0.01155	0.61431
1.7694	-0.011352	0.62925
1.7754	-0.011287	0.64388
1.7812	-0.011348	0.65798
1.7876	-0.011495	0.67145
1.7953	-0.011679	0.68421
1.8048	-0.011872	0.69612
1.8165	-0.012071	0.70681
1.8304	-0.012282	0.71561
1.8464	-0.0125	0.72161
1.8641	-0.012695	0.72387
1.8826	-0.012809	0.72176
1.9007	-0.01279	0.7152
1.9177	-0.01263	0.70455
1.9328	-0.012354	0.69064
1.9453	-0.012004	0.67464
1.9552	-0.011638	0.65774
1.9627	-0.011329	0.64084
1.9685	-0.011144	0.6245
1.9737	-0.01111	0.60899
1.9792	-0.011206	0.59433
1.9858	-0.011378	0.58045
1.9939	-0.011584	0.56731
2.0038	-0.011808	0.55499
2.0154	-0.012052	0.54391
2.0288	-0.012314	0.53479
2.0435	-0.012574	0.5285
2.0594	-0.012788	0.52581
2.0755	-0.012897	0.52711
2.0913	-0.012854	0.53234
2.1059	-0.012663	0.54106
2.1192	-0.012362	0.55257
2.1307	-0.012008	0.566
2.1404	-0.011659	0.58046
2.1486	-0.011378	0.5952
2.1559	-0.011212	0.60972
2.1628	-0.011182	0.62371
2.1701	-0.011269	0.63701
2.1786	-0.011427	0.64953
2.1886	-0.011621	0.66113
2.2005	-0.011837	0.67152
2.2142	-0.012075	0.68014
2.2297	-0.012331	0.68616
2.2463	-0.012577	0.68873
2.2635	-0.012765	0.68722
2.2803	-0.012832	0.68149
2.2959	-0.012747	0.67188
2.3096	-0.012526	0.65905
2.3212	-0.012207	0.64395
2.3305	-0.01184	0.62762
2.3377	-0.011488	0.61099
2.3434	-0.011221	0.59467
2.3483	-0.011086	0.57901
2.3533	-0.011094	0.5641
2.3593	-0.01121	0.54993
2.3667	-0.01139	0.53644
2.3759	-0.011608	0.52371
2.3869	-0.011854	0.51208
2.3996	-0.012127	0.50219
2.414	-0.012411	0.49487
2.4295	-0.012669	0.49095
2.4457	-0.012844	0.49095
2.4617	-0.01288	0.49493
2.4768	-0.012759	0.50254
2.4906	-0.012506	0.51316
2.5028	-0.01217	0.52595
2.5133	-0.011806	0.54004
2.5222	-0.011474	0.55463
2.53	-0.011233	0.56912
2.5374	-0.011123	0.58313
2.5452	-0.011145	0.59644
2.5538	-0.011265	0.60892
2.564	-0.011445	0.62047
2.5758	-0.011662	0.63083
2.5893	-0.011911	0.63955
2.6043	-0.012186	0.64589
2.6204	-0.012464	0.64903
2.637	-0.012702	0.64833
2.6532	-0.01284	0.64354
2.6682	-0.012829	0.6349
2.6815	-0.012668	0.62304
2.6927	-0.01239	0.60873
2.7018	-0.012039	0.59294
2.709	-0.011672	0.57655
2.7146	-0.011353	0.56027
2.7194	-0.011143	0.54449
2.7242	-0.011071	0.5294
2.7297	-0.011126	0.515
2.7365	-0.01127	0.50128
2.7451	-0.011469	0.48827
2.7555	-0.011706	0.47625
2.7677	-0.011978	0.46577
2.7816	-0.012272	0.45762
2.7968	-0.012556	0.45264
2.8128	-0.01278	0.45145
2.8289	-0.012882	0.45426
2.8443	-0.012829	0.46081
2.8584	-0.012631	0.47053
2.871	-0.012328	0.48267
2.882	-0.011969	0.49636
2.8914	-0.011611	0.51078
2.8997	-0.011317	0.52527
2.9074	-0.011138	0.53936
2.9152	-0.011094	0.55278
2.9238	-0.011168	0.56537
2.9338	-0.011321	0.57702
2.9454	-0.011527	0.58752
2.9586	-0.011773	0.59649
2.9733	-0.012052	0.6033
2.989	-0.012347	0.60716
3.0052	-0.012619	0.60739
3.0211	-0.012812	0.60363
3.036	-0.012868	0.59602
3.0493	-0.01277	0.58508
3.0605	-0.012538	0.57155
3.0697	-0.012214	0.55629
3.077	-0.011848	0.54018
3.0828	-0.011499	0.52394
3.0876	-0.011232	0.50806
3.0921	-0.01109	0.4928
3.0973	-0.011083	0.47821
3.1037	-0.011184	0.46429
3.1117	-0.011357	0.45105
3.1215	-0.011581	0.43871
3.1332	-0.011845	0.42773
3.1467	-0.012141	0.41885
3.1615	-0.012441	0.4129
3.1773	-0.0127	0.41058
3.1933	-0.01286	0.41222
3.2088	-0.012872	0.41769
3.2232	-0.012731	0.42649
3.2362	-0.012468	0.43792
3.2476	-0.012127	0.45117
3.2574	-0.011761	0.46538
3.266	-0.01143	0.47985
3.2738	-0.011194	0.49405
3.2817	-0.011087	0.50763
3.2902	-0.011109	0.5204
3.2999	-0.011229	0.53223
3.3111	-0.011415	0.54297
3.324	-0.01165	0.55229
3.3383	-0.011926	0.55963
3.3537	-0.012227	0.56426
3.3697	-0.012521	0.56548
3.3855	-0.012757	0.56282
3.4005	-0.012874	0.55628
3.4139	-0.012838	0.5463
3.4254	-0.012657	0.53356
3.4349	-0.012367	0.51886
3.4425	-0.012013	0.50305
3.4484	-0.011649	0.48689
3.4533	-0.01134	0.47094
3.4578	-0.011139	0.45551
3.4627	-0.011072	0.44074
3.4686	-0.011126	0.42663
3.4761	-0.011269	0.41318
3.4854	-0.011473	0.40056
3.4966	-0.011725	0.38914
3.5095	-0.012016	0.37959
3.5239	-0.012325	0.37272
3.5394	-0.01261	0.36929
3.5554	-0.012817	0.36975
3.571	-0.01289	0.3741
3.5856	-0.012807	0.38193
3.5989	-0.012589	0.3926
3.6107	-0.012275	0.40532
3.6209	-0.011912	0.41926
3.6298	-0.011559	0.43368
3.6378	-0.011276	0.44796
3.6456	-0.011112	0.46172
3.654	-0.011081	0.47471
3.6633	-0.011162	0.48678
3.6742	-0.011323	0.4978
3.6866	-0.011542	0.50749
3.7006	-0.011808	0.51539
3.7157	-0.012108	0.52081
3.7315	-0.012416	0.52302
3.7473	-0.012684	0.5215
3.7624	-0.012854	0.51608
3.7761	-0.012878	0.5071
3.788	-0.01275	0.49519
3.7978	-0.012499	0.4811
3.8058	-0.012165	0.46564
3.812	-0.011798	0.4496
3.8171	-0.01146	0.4336
